achat_id,no_achat,date_commande_id,date_prevue_id,date_reception_id,fournisseur_id,produit_id,quantite,cout_unitaire,montant,statut,est_retour,retard_jours
633,ACH-70216,20240717,20240724,20240724,12,18,96,242.09,23240.64,Recue,0,0
634,ACH-70217,20240801,20240808,20240808,12,15,60,318.69,19121.4,Recue,0,0
635,ACH-70217,20240801,20240808,20240808,12,18,120,242.09,29050.8,Recue,0,0
636,ACH-70217,20240801,20240808,20240808,12,20,240,32.44,7785.6,Recue,0,0
637,ACH-70218,20240819,20240826,20240826,12,14,240,26.62,6388.8,Recue,0,0
638,ACH-70218,20240819,20240826,20240826,12,18,240,242.09,58101.6,Recue,0,0
639,ACH-70219,20240905,20240912,20240912,12,12,120,68.19,8182.8,Recue,0,0
640,ACH-70219,20240905,20240912,20240912,12,7,12,55.96,671.52,Recue,0,0
641,ACH-70219,20240905,20240912,20240912,12,18,24,242.09,5810.16,Recue,0,0
642,ACH-70219,20240905,20240912,20240912,12,2,120,292.58,35109.6,Recue,0,0
643,ACH-70220,20240922,20240929,20241004,12,5,12,204.06,2448.72,Recue,0,5
644,ACH-70220,20240922,20240929,20241004,12,20,12,32.44,389.28,Recue,0,5
645,ACH-70220,20240922,20240929,20241004,12,7,24,55.96,1343.04,Recue,0,5
646,ACH-70221,20241006,20241013,20241013,12,2,120,292.58,35109.6,Recue,0,0
647,ACH-70221,20241006,20241013,20241013,12,14,120,26.62,3194.4,Recue,0,0
648,ACH-70221,20241006,20241013,20241013,12,5,36,204.06,7346.16,Recue,0,0
649,ACH-70221,20241006,20241013,20241013,12,20,96,32.44,3114.24,Recue,0,0
650,ACH-70221,20241006,20241013,20241013,12,18,36,242.09,8715.24,Recue,0,0
651,ACH-70222,20241015,20241022,20241022,12,2,12,292.58,3510.96,Recue,0,0
652,ACH-70222,20241015,20241022,20241022,12,5,240,204.06,48974.4,Recue,0,0
653,ACH-70222,20241015,20241022,20241022,12,14,36,26.62,958.32,Recue,0,0
654,ACH-70223,20241028,20241104,20241107,12,12,120,68.19,8182.8,Recue,0,3
655,ACH-70223,20241028,20241104,20241107,12,5,12,204.06,2448.72,Recue,0,3
656,ACH-70223,20241028,20241104,20241107,12,12,36,68.19,2454.84,Recue,0,3
657,ACH-70224,20241110,20241117,20241117,12,14,24,26.62,638.88,Recue,0,0
658,ACH-70224,20241110,20241117,20241117,12,5,96,204.06,19589.76,Recue,0,0
659,ACH-70225,20241119,20241126,20241126,12,12,48,68.19,3273.12,Recue,0,0
660,ACH-70225,20241119,20241126,20241126,12,15,48,318.69,15297.12,Recue,0,0
661,ACH-70225,20241119,20241126,20241126,12,15,48,318.69,15297.12,Recue,0,0
662,ACH-70225,20241119,20241126,20241126,12,5,36,204.06,7346.16,Recue,0,0
663,ACH-70225,20241119,20241126,20241126,12,5,12,204.06,2448.72,Recue,0,0
664,ACH-70226,20241208,20241215,20241215,12,14,240,26.62,6388.8,Recue,0,0
665,ACH-70226,20241208,20241215,20241215,12,15,60,318.69,19121.4,Recue,0,0
666,ACH-70226,20241208,20241215,20241215,12,2,12,292.58,3510.96,Recue,0,0
667,ACH-70226,20241208,20241215,20241215,12,20,36,32.44,1167.84,Recue,0,0
668,ACH-70226,20241208,20241215,20241215,12,20,120,32.44,3892.8,Recue,0,0
669,ACH-70227,20241227,20250103,20250103,12,20,48,32.44,1557.12,Recue,0,0
670,ACH-70227,20241227,20250103,20250103,12,12,60,68.19,4091.4,Recue,0,0
671,ACH-70228,20250115,20250122,20250129,12,14,12,27.18,326.16,Recue,0,7
672,ACH-70228,20250115,20250122,20250129,12,18,60,247.17,14830.2,Recue,0,7
673,ACH-70228,20250115,20250122,20250129,12,5,24,208.35,5000.4,Recue,0,7
674,ACH-70228,20250115,20250122,20250129,12,20,48,33.12,1589.76,Recue,0,7
675,ACH-70229,20250125,20250201,20250220,12,7,96,57.14,5485.44,Recue,0,19
676,ACH-70229,20250125,20250201,20250220,12,2,240,298.72,71692.8,Recue,0,19
677,ACH-70229,20250125,20250201,20250220,12,5,12,208.35,2500.2,Recue,0,19
678,ACH-70230,20250208,20250215,20250215,12,18,96,247.17,23728.32,Recue,0,0
679,ACH-70230,20250208,20250215,20250215,12,14,36,27.18,978.48,Recue,0,0
680,ACH-70230,20250208,20250215,20250215,12,20,96,33.12,3179.52,Recue,0,0
681,ACH-70231,20250228,20250307,20250307,12,18,48,247.17,11864.16,Recue,0,0
682,ACH-70231,20250228,20250307,20250307,12,12,36,69.62,2506.32,Recue,0,0
683,ACH-70232,20250311,20250318,20250318,12,20,120,33.12,3974.4,Recue,0,0
684,ACH-70232,20250311,20250318,20250318,12,5,240,208.35,50004.0,Recue,0,0
685,ACH-70232,20250311,20250318,20250318,12,20,12,33.12,397.44,Recue,0,0
686,ACH-70232,20250311,20250318,20250318,12,20,60,33.12,1987.2,Recue,0,0
687,ACH-70232,20250311,20250318,20250318,12,14,48,27.18,1304.64,Recue,0,0
688,ACH-70233,20250327,20250403,20250403,12,7,96,57.14,5485.44,Recue,0,0
689,ACH-70233,20250327,20250403,20250403,12,14,60,27.18,1630.8,Recue,0,0
690,ACH-70234,20250414,20250421,20250421,12,2,96,298.72,28677.12,Recue,0,0
691,ACH-70234,20250414,20250421,20250421,12,12,96,69.62,6683.52,Recue,0,0
692,ACH-70234,20250414,20250421,20250421,12,18,60,247.17,14830.2,Recue,0,0
693,ACH-70235,20250504,20250511,20250511,12,14,12,27.18,326.16,Recue,0,0
694,ACH-70235,20250504,20250511,20250511,12,18,36,247.17,8898.12,Recue,0,0
695,ACH-70235,20250504,20250511,20250511,12,7,48,57.14,2742.72,Recue,0,0
696,ACH-70235,20250504,20250511,20250511,12,18,24,247.17,5932.08,Recue,0,0
697,ACH-70235,20250504,20250511,20250511,12,20,60,33.12,1987.2,Recue,0,0
698,ACH-70236,20250514,20250521,20250521,12,18,48,247.17,11864.16,Recue,0,0
699,ACH-70236,20250514,20250521,20250521,12,7,12,57.14,685.68,Recue,0,0
700,ACH-70236,20250514,20250521,20250521,12,18,36,247.17,8898.12,Recue,0,0
701,ACH-70237,20250527,20250603,20250603,12,12,240,69.62,16708.8,Recue,0,0
702,ACH-70237,20250527,20250603,20250603,12,20,36,33.12,1192.32,Recue,0,0
703,ACH-70237,20250527,20250603,20250603,12,20,96,33.12,3179.52,Recue,0,0
704,ACH-70238,20250611,20250618,20250622,12,15,120,325.38,39045.6,Recue,0,4
705,ACH-70238,20250611,20250618,20250622,12,7,96,57.14,5485.44,Recue,0,4
706,ACH-70238,20250611,20250618,20250622,12,7,36,57.14,2057.04,Recue,0,4
707,ACH-70238,20250611,20250618,20250622,12,2,120,298.72,35846.4,Recue,0,4
708,ACH-70239,20250630,20250707,20250707,12,20,240,33.12,7948.8,Recue,0,0
709,ACH-70240,20250720,20250727,20250801,12,14,12,27.18,326.16,Recue,0,5
710,ACH-70240,20250720,20250727,20250801,12,12,36,69.62,2506.32,Recue,0,5
711,ACH-70240,20250720,20250727,20250801,12,15,240,325.38,78091.2,Recue,0,5
712,ACH-70240,20250720,20250727,20250801,12,7,24,57.14,1371.36,Recue,0,5
713,ACH-70240,20250720,20250727,20250801,12,20,96,33.12,3179.52,Recue,0,5
714,ACH-70241,20250809,20250816,20250816,12,2,36,298.72,10753.92,Recue,0,0
715,ACH-70241,20250809,20250816,20250816,12,15,36,325.38,11713.68,Recue,0,0
716,ACH-70241,20250809,20250816,20250816,12,20,12,33.12,397.44,Recue,0,0
717,ACH-70242,20250822,20250829,20250831,12,18,12,247.17,2966.04,Recue,0,2
718,ACH-70242,20250822,20250829,20250831,12,12,60,69.62,4177.2,Recue,0,2
719,ACH-70242,20250822,20250829,20250831,12,7,12,57.14,685.68,Recue,0,2
720,ACH-70242,20250822,20250829,20250831,12,18,96,247.17,23728.32,Recue,0,2
721,ACH-70243,20250903,20250910,20250910,12,20,24,33.12,794.88,Recue,0,0
722,ACH-70243,20250903,20250910,20250910,12,5,120,208.35,25002.0,Recue,0,0
723,ACH-70243,20250903,20250910,20250910,12,7,36,57.14,2057.04,Recue,0,0
724,ACH-70243,20250903,20250910,20250910,12,20,48,33.12,1589.76,Recue,0,0
725,ACH-70244,20250923,20250930,20250930,12,18,48,247.17,11864.16,Recue,0,0
726,ACH-70244,20250923,20250930,20250930,12,2,120,298.72,35846.4,Recue,0,0
727,ACH-70244,20250923,20250930,20250930,12,15,120,325.38,39045.6,Recue,0,0
728,ACH-70244,20250923,20250930,20250930,12,7,24,57.14,1371.36,Recue,0,0
729,ACH-70245,20251010,20251017,20251017,12,12,12,69.62,835.44,Recue,0,0
730,ACH-70245,20251010,20251017,20251017,12,15,240,325.38,78091.2,Recue,0,0
731,ACH-70246,20251030,20251106,20251106,12,5,48,208.35,10000.8,Recue,0,0
732,ACH-70247,20251110,20251117,20251117,12,20,48,33.12,1589.76,Recue,0,0
733,ACH-70248,20251119,20251126,20251126,12,2,24,298.72,7169.28,Recue,0,0
734,ACH-70249,20251205,20251212,20251212,12,15,36,325.38,11713.68,Recue,0,0
735,ACH-70249,20251205,20251212,20251212,12,18,12,247.17,2966.04,Recue,0,0
736,ACH-70249,20251205,20251212,20251212,12,20,120,33.12,3974.4,Recue,0,0
737,ACH-70249,20251205,20251212,20251212,12,5,60,208.35,12501.0,Recue,0,0
738,ACH-70249,20251205,20251212,20251212,12,2,24,298.72,7169.28,Recue,0,0
739,ACH-70250,20251220,20251227,,12,14,60,27.18,1630.8,En transit,0,
740,ACH-70250,20251220,20251227,,12,7,24,57.14,1371.36,En transit,0,
741,ACH-70251,20240107,20240114,20240208,13,126,60,130.29,7817.4,Recue,0,25
742,ACH-70251,20240107,20240114,20240208,13,126,240,130.29,31269.6,Recue,0,25
743,ACH-70251,20240107,20240114,20240208,13,121,96,43.73,4198.08,Recue,0,25
744,ACH-70251,20240107,20240114,20240208,13,112,96,65.64,6301.44,Recue,0,25
745,ACH-70251,20240107,20240114,20240208,13,126,12,130.29,1563.48,Recue,0,25
746,ACH-70252,20240124,20240131,20240131,13,114,60,149.59,8975.4,Recue,0,0
747,ACH-70252,20240124,20240131,20240131,13,114,36,149.59,5385.24,Recue,0,0
748,ACH-70253,20240204,20240211,20240211,13,126,36,130.29,4690.44,Recue,0,0
749,ACH-70253,20240204,20240211,20240211,13,121,48,43.73,2099.04,Recue,0,0
750,ACH-70253,20240204,20240211,20240211,13,112,24,65.64,1575.36,Recue,0,0
751,ACH-70253,20240204,20240211,20240211,13,111,36,145.84,5250.24,Recue,0,0
752,ACH-70253,20240204,20240211,20240211,13,121,60,43.73,2623.8,Recue,0,0
753,ACH-70254,20240224,20240302,20240305,13,126,12,130.29,1563.48,Recue,0,3
754,ACH-70254,20240224,20240302,20240305,13,121,96,43.73,4198.08,Recue,0,3
755,ACH-70255,20240314,20240321,20240322,13,108,24,166.46,3995.04,Recue,0,1
756,ACH-70255,20240314,20240321,20240322,13,112,96,65.64,6301.44,Recue,0,1
757,ACH-70256,20240330,20240406,20240409,13,112,240,65.64,15753.6,Recue,0,3
758,ACH-70257,20240414,20240421,20240421,13,126,36,130.29,4690.44,Recue,0,0
759,ACH-70257,20240414,20240421,20240421,13,121,240,43.73,10495.2,Recue,0,0
760,ACH-70257,20240414,20240421,20240421,13,111,96,145.84,14000.64,Recue,0,0
761,ACH-70258,20240501,20240508,20240508,13,112,36,65.64,2363.04,Recue,0,0
762,ACH-70258,20240501,20240508,20240508,13,108,12,166.46,1997.52,Recue,0,0
763,ACH-70258,20240501,20240508,20240508,13,126,12,130.29,1563.48,Recue,0,0
764,ACH-70259,20240518,20240525,20240525,13,126,12,130.29,1563.48,Recue,0,0
765,ACH-70259,20240518,20240525,20240525,13,108,60,166.46,9987.6,Recue,0,0
766,ACH-70259,20240518,20240525,20240525,13,114,36,149.59,5385.24,Recue,0,0
767,ACH-70260,20240601,20240608,20240608,13,114,12,149.59,1795.08,Recue,0,0
768,ACH-70260,20240601,20240608,20240608,13,114,60,149.59,8975.4,Recue,0,0
769,ACH-70260,20240601,20240608,20240608,13,111,60,145.84,8750.4,Recue,0,0
770,ACH-70260,20240601,20240608,20240608,13,114,60,149.59,8975.4,Recue,0,0
771,ACH-70260,20240601,20240608,20240608,13,121,240,43.73,10495.2,Recue,0,0
772,ACH-70261,20240620,20240627,20240627,13,108,36,166.46,5992.56,Recue,0,0
773,ACH-70261,20240620,20240627,20240627,13,111,240,145.84,35001.6,Recue,0,0
774,ACH-70261,20240620,20240627,20240627,13,121,120,43.73,5247.6,Recue,0,0
775,ACH-70261,20240620,20240627,20240627,13,112,24,65.64,1575.36,Recue,0,0
776,ACH-70261,20240620,20240627,20240627,13,126,12,130.29,1563.48,Recue,0,0
777,ACH-70262,20240702,20240709,20240709,13,108,24,166.46,3995.04,Recue,0,0
778,ACH-70262,20240702,20240709,20240709,13,108,120,166.46,19975.2,Recue,0,0
779,ACH-70262,20240702,20240709,20240709,13,121,120,43.73,5247.6,Recue,0,0
780,ACH-70262,20240702,20240709,20240709,13,121,120,43.73,5247.6,Recue,0,0
781,ACH-70262,20240702,20240709,20240709,13,112,36,65.64,2363.04,Recue,0,0
782,ACH-70263,20240722,20240729,20240729,13,121,24,43.73,1049.52,Recue,0,0
783,ACH-70263,20240722,20240729,20240729,13,108,24,166.46,3995.04,Recue,0,0
784,ACH-70263,20240722,20240729,20240729,13,111,36,145.84,5250.24,Recue,0,0
785,ACH-70264,20240804,20240811,20240811,13,111,240,145.84,35001.6,Recue,0,0
786,ACH-70264,20240804,20240811,20240811,13,126,240,130.29,31269.6,Recue,0,0
787,ACH-70264,20240804,20240811,20240811,13,114,36,149.59,5385.24,Recue,0,0
788,ACH-70265,20240814,20240821,20240821,13,112,60,65.64,3938.4,Recue,0,0
789,ACH-70266,20240901,20240908,20240908,13,126,24,130.29,3126.96,Recue,0,0
790,ACH-70266,20240901,20240908,20240908,13,108,240,166.46,39950.4,Recue,0,0
791,ACH-70266,20240901,20240908,20240908,13,112,36,65.64,2363.04,Recue,0,0
792,ACH-70266,20240901,20240908,20240908,13,112,48,65.64,3150.72,Recue,0,0
793,ACH-70267,20240915,20240922,20240929,13,111,12,145.84,1750.08,Recue,0,7
794,ACH-70267,20240915,20240922,20240929,13,121,60,43.73,2623.8,Recue,0,7
795,ACH-70267,20240915,20240922,20240929,13,121,36,43.73,1574.28,Recue,0,7
796,ACH-70267,20240915,20240922,20240929,13,112,240,65.64,15753.6,Recue,0,7
797,ACH-70267,20240915,20240922,20240929,13,126,96,130.29,12507.84,Recue,0,7
798,ACH-70268,20241003,20241010,20241010,13,126,36,130.29,4690.44,Recue,0,0
799,ACH-70269,20241019,20241026,20241028,13,108,48,166.46,7990.08,Recue,0,2
800,ACH-70269,20241019,20241026,20241028,13,111,12,145.84,1750.08,Recue,0,2
801,ACH-70269,20241019,20241026,20241028,13,111,120,145.84,17500.8,Recue,0,2
802,ACH-70270,20241104,20241111,20241115,13,108,48,166.46,7990.08,Recue,0,4
803,ACH-70270,20241104,20241111,20241115,13,121,96,43.73,4198.08,Recue,0,4
804,ACH-70270,20241104,20241111,20241115,13,111,96,145.84,14000.64,Recue,0,4
805,ACH-70271,20241118,20241125,20241125,13,126,-6,130.29,-781.74,Recue,1,0
806,ACH-70272,20241201,20241208,20241208,13,126,-24,130.29,-3126.96,Recue,1,0
807,ACH-70273,20241218,20241225,20241225,13,112,96,65.64,6301.44,Recue,0,0
808,ACH-70273,20241218,20241225,20241225,13,108,12,166.46,1997.52,Recue,0,0
809,ACH-70273,20241218,20241225,20241225,13,121,48,43.73,2099.04,Recue,0,0
810,ACH-70274,20241227,20250103,20250103,13,126,120,130.29,15634.8,Recue,0,0
811,ACH-70274,20241227,20250103,20250103,13,111,120,145.84,17500.8,Recue,0,0
812,ACH-70274,20241227,20250103,20250103,13,108,24,166.46,3995.04,Recue,0,0
813,ACH-70274,20241227,20250103,20250103,13,108,96,166.46,15980.16,Recue,0,0
814,ACH-70275,20250113,20250120,20250120,13,108,48,169.96,8158.08,Recue,0,0
815,ACH-70276,20250127,20250203,20250203,13,121,48,44.65,2143.2,Recue,0,0
816,ACH-70276,20250127,20250203,20250203,13,121,36,44.65,1607.4,Recue,0,0
817,ACH-70276,20250127,20250203,20250203,13,108,120,169.96,20395.2,Recue,0,0
818,ACH-70277,20250208,20250215,20250215,13,112,48,67.02,3216.96,Recue,0,0
819,ACH-70277,20250208,20250215,20250215,13,112,240,67.02,16084.8,Recue,0,0
820,ACH-70277,20250208,20250215,20250215,13,114,12,152.73,1832.76,Recue,0,0
821,ACH-70278,20250227,20250306,20250306,13,114,120,152.73,18327.6,Recue,0,0
822,ACH-70278,20250227,20250306,20250306,13,112,120,67.02,8042.4,Recue,0,0
823,ACH-70278,20250227,20250306,20250306,13,126,12,133.03,1596.36,Recue,0,0
824,ACH-70278,20250227,20250306,20250306,13,108,36,169.96,6118.56,Recue,0,0
825,ACH-70279,20250318,20250325,20250325,13,108,48,169.96,8158.08,Recue,0,0
826,ACH-70279,20250318,20250325,20250325,13,108,240,169.96,40790.4,Recue,0,0
827,ACH-70279,20250318,20250325,20250325,13,121,-6,44.65,-267.9,Recue,1,0
828,ACH-70279,20250318,20250325,20250325,13,126,36,133.03,4789.08,Recue,0,0
829,ACH-70279,20250318,20250325,20250325,13,108,48,169.96,8158.08,Recue,0,0
830,ACH-70280,20250328,20250404,20250404,13,121,96,44.65,4286.4,Recue,0,0
831,ACH-70280,20250328,20250404,20250404,13,126,60,133.03,7981.8,Recue,0,0
832,ACH-70281,20250409,20250416,20250416,13,108,120,169.96,20395.2,Recue,0,0
833,ACH-70281,20250409,20250416,20250416,13,114,60,152.73,9163.8,Recue,0,0
834,ACH-70282,20250428,20250505,20250514,13,108,48,169.96,8158.08,Recue,0,9
835,ACH-70282,20250428,20250505,20250514,13,112,24,67.02,1608.48,Recue,0,9
836,ACH-70283,20250507,20250514,20250514,13,108,12,169.96,2039.52,Recue,0,0
837,ACH-70283,20250507,20250514,20250514,13,111,12,148.9,1786.8,Recue,0,0
838,ACH-70283,20250507,20250514,20250514,13,108,48,169.96,8158.08,Recue,0,0
839,ACH-70284,20250525,20250601,20250601,13,121,60,44.65,2679.0,Recue,0,0
840,ACH-70284,20250525,20250601,20250601,13,126,12,133.03,1596.36,Recue,0,0
841,ACH-70284,20250525,20250601,20250601,13,121,240,44.65,10716.0,Recue,0,0
842,ACH-70284,20250525,20250601,20250601,13,111,12,148.9,1786.8,Recue,0,0
843,ACH-70285,20250608,20250615,20250618,13,108,60,169.96,10197.6,Recue,0,3
844,ACH-70285,20250608,20250615,20250618,13,111,240,148.9,35736.0,Recue,0,3
845,ACH-70285,20250608,20250615,20250618,13,108,36,169.96,6118.56,Recue,0,3
846,ACH-70285,20250608,20250615,20250618,13,112,120,67.02,8042.4,Recue,0,3
847,ACH-70286,20250619,20250626,20250626,13,111,240,148.9,35736.0,Recue,0,0
848,ACH-70286,20250619,20250626,20250626,13,126,48,133.03,6385.44,Recue,0,0
849,ACH-70286,20250619,20250626,20250626,13,108,12,169.96,2039.52,Recue,0,0
850,ACH-70286,20250619,20250626,20250626,13,126,60,133.03,7981.8,Recue,0,0
851,ACH-70287,20250701,20250708,20250708,13,121,60,44.65,2679.0,Recue,0,0
852,ACH-70287,20250701,20250708,20250708,13,108,48,169.96,8158.08,Recue,0,0
853,ACH-70287,20250701,20250708,20250708,13,126,120,133.03,15963.6,Recue,0,0
854,ACH-70287,20250701,20250708,20250708,13,121,96,44.65,4286.4,Recue,0,0
855,ACH-70287,20250701,20250708,20250708,13,111,96,148.9,14294.4,Recue,0,0
856,ACH-70288,20250714,20250721,20250721,13,111,240,148.9,35736.0,Recue,0,0
857,ACH-70288,20250714,20250721,20250721,13,108,240,169.96,40790.4,Recue,0,0
858,ACH-70289,20250802,20250809,20250809,13,112,48,67.02,3216.96,Recue,0,0
859,ACH-70289,20250802,20250809,20250809,13,112,24,67.02,1608.48,Recue,0,0
860,ACH-70290,20250817,20250824,20250826,13,114,120,152.73,18327.6,Recue,0,2
861,ACH-70290,20250817,20250824,20250826,13,121,96,44.65,4286.4,Recue,0,2
862,ACH-70290,20250817,20250824,20250826,13,108,36,169.96,6118.56,Recue,0,2
863,ACH-70290,20250817,20250824,20250826,13,112,48,67.02,3216.96,Recue,0,2
864,ACH-70291,20250827,20250903,20250903,13,126,36,133.03,4789.08,Recue,0,0
865,ACH-70291,20250827,20250903,20250903,13,121,96,44.65,4286.4,Recue,0,0
866,ACH-70291,20250827,20250903,20250903,13,111,60,148.9,8934.0,Recue,0,0
867,ACH-70292,20250908,20250915,20250915,13,114,12,152.73,1832.76,Recue,0,0
868,ACH-70292,20250908,20250915,20250915,13,114,48,152.73,7331.04,Recue,0,0
869,ACH-70293,20250918,20250925,20250925,13,121,96,44.65,4286.4,Recue,0,0
870,ACH-70293,20250918,20250925,20250925,13,121,24,44.65,1071.6,Recue,0,0
871,ACH-70293,20250918,20250925,20250925,13,126,96,133.03,12770.88,Recue,0,0
872,ACH-70293,20250918,20250925,20250925,13,111,12,148.9,1786.8,Recue,0,0
873,ACH-70294,20251004,20251011,20251011,13,126,36,133.03,4789.08,Recue,0,0
874,ACH-70294,20251004,20251011,20251011,13,111,240,148.9,35736.0,Recue,0,0
875,ACH-70294,20251004,20251011,20251011,13,126,120,133.03,15963.6,Recue,0,0
876,ACH-70294,20251004,20251011,20251011,13,121,24,44.65,1071.6,Recue,0,0
877,ACH-70294,20251004,20251011,20251011,13,114,48,152.73,7331.04,Recue,0,0
878,ACH-70295,20251020,20251027,20251027,13,108,120,169.96,20395.2,Recue,0,0
879,ACH-70295,20251020,20251027,20251027,13,126,60,133.03,7981.8,Recue,0,0
880,ACH-70295,20251020,20251027,20251027,13,111,48,148.9,7147.2,Recue,0,0
881,ACH-70296,20251102,20251109,20251109,13,112,240,67.02,16084.8,Recue,0,0
882,ACH-70296,20251102,20251109,20251109,13,112,96,67.02,6433.92,Recue,0,0
883,ACH-70297,20251114,20251121,20251121,13,114,240,152.73,36655.2,Recue,0,0
884,ACH-70297,20251114,20251121,20251121,13,121,48,44.65,2143.2,Recue,0,0
885,ACH-70297,20251114,20251121,20251121,13,111,12,148.9,1786.8,Recue,0,0
886,ACH-70298,20251203,20251210,20251210,13,111,120,148.9,17868.0,Recue,0,0
887,ACH-70298,20251203,20251210,20251210,13,126,12,133.03,1596.36,Recue,0,0
888,ACH-70299,20251222,20251229,20251229,13,126,36,133.03,4789.08,Recue,0,0
889,ACH-70300,20240101,20240115,20240115,14,127,48,170.72,8194.56,Recue,0,0
890,ACH-70301,20240110,20240124,20240124,14,38,120,313.36,37603.2,Recue,0,0
891,ACH-70301,20240110,20240124,20240124,14,129,96,45.49,4367.04,Recue,0,0
892,ACH-70301,20240110,20240124,20240124,14,160,60,40.71,2442.6,Recue,0,0
893,ACH-70301,20240110,20240124,20240124,14,160,36,40.71,1465.56,Recue,0,0
894,ACH-70302,20240125,20240208,20240208,14,129,96,45.49,4367.04,Recue,0,0
895,ACH-70302,20240125,20240208,20240208,14,139,120,198.93,23871.6,Recue,0,0
896,ACH-70303,20240207,20240221,20240221,14,138,96,86.38,8292.48,Recue,0,0
897,ACH-70303,20240207,20240221,20240221,14,138,24,86.38,2073.12,Recue,0,0
898,ACH-70303,20240207,20240221,20240221,14,49,96,30.58,2935.68,Recue,0,0
899,ACH-70303,20240207,20240221,20240221,14,182,12,56.87,682.44,Recue,0,0
900,ACH-70303,20240207,20240221,20240221,14,172,36,216.67,7800.12,Recue,0,0
901,ACH-70304,20240220,20240305,20240305,14,172,96,216.67,20800.32,Recue,0,0
902,ACH-70304,20240220,20240305,20240305,14,139,120,198.93,23871.6,Recue,0,0
903,ACH-70304,20240220,20240305,20240305,14,182,96,56.87,5459.52,Recue,0,0
904,ACH-70305,20240309,20240323,20240323,14,38,60,313.36,18801.6,Recue,0,0
905,ACH-70305,20240309,20240323,20240323,14,169,12,276.47,3317.64,Recue,0,0
906,ACH-70305,20240309,20240323,20240323,14,139,60,198.93,11935.8,Recue,0,0
907,ACH-70306,20240329,20240412,20240412,14,181,12,305.97,3671.64,Recue,0,0
908,ACH-70306,20240329,20240412,20240412,14,38,12,313.36,3760.32,Recue,0,0
909,ACH-70306,20240329,20240412,20240412,14,39,24,119.66,2871.84,Recue,0,0
910,ACH-70307,20240412,20240426,20240426,14,37,96,16.31,1565.76,Recue,0,0
911,ACH-70307,20240412,20240426,20240426,14,160,36,40.71,1465.56,Recue,0,0
912,ACH-70307,20240412,20240426,20240426,14,178,24,116.97,2807.28,Recue,0,0
913,ACH-70307,20240412,20240426,20240426,14,182,36,56.87,2047.32,Recue,0,0
914,ACH-70307,20240412,20240426,20240426,14,155,24,322.38,7737.12,Recue,0,0
915,ACH-70308,20240426,20240510,20240510,14,41,36,159.88,5755.68,Recue,0,0
916,ACH-70308,20240426,20240510,20240510,14,49,36,30.58,1100.88,Recue,0,0
917,ACH-70308,20240426,20240510,20240510,14,175,60,94.86,5691.6,Recue,0,0
918,ACH-70308,20240426,20240510,20240510,14,39,96,119.66,11487.36,Recue,0,0
919,ACH-70309,20240515,20240529,20240529,14,45,120,76.76,9211.2,Recue,0,0
920,ACH-70310,20240526,20240609,20240609,14,41,240,159.88,38371.2,Recue,0,0
921,ACH-70310,20240526,20240609,20240609,14,139,96,198.93,19097.28,Recue,0,0
922,ACH-70310,20240526,20240609,20240609,14,39,120,119.66,14359.2,Recue,0,0
923,ACH-70310,20240526,20240609,20240609,14,138,60,86.38,5182.8,Recue,0,0
924,ACH-70310,20240526,20240609,20240609,14,63,120,242.15,29058.0,Recue,0,0
925,ACH-70311,20240614,20240628,20240628,14,39,48,119.66,5743.68,Recue,0,0
926,ACH-70311,20240614,20240628,20240628,14,139,36,198.93,7161.48,Recue,0,0
927,ACH-70311,20240614,20240628,20240628,14,155,96,322.38,30948.48,Recue,0,0
928,ACH-70311,20240614,20240628,20240628,14,160,12,40.71,488.52,Recue,0,0
929,ACH-70312,20240624,20240708,20240714,14,161,60,62.84,3770.4,Recue,0,6
930,ACH-70312,20240624,20240708,20240714,14,182,96,56.87,5459.52,Recue,0,6
931,ACH-70312,20240624,20240708,20240714,14,155,12,322.38,3868.56,Recue,0,6
932,ACH-70313,20240709,20240723,20240723,14,130,60,317.23,19033.8,Recue,0,0
933,ACH-70314,20240722,20240805,20240811,14,49,12,30.58,366.96,Recue,0,6
934,ACH-70314,20240722,20240805,20240811,14,171,60,83.7,5022.0,Recue,0,6
935,ACH-70315,20240809,20240823,20240823,14,138,96,86.38,8292.48,Recue,0,0
936,ACH-70315,20240809,20240823,20240823,14,181,36,305.97,11014.92,Recue,0,0
937,ACH-70315,20240809,20240823,20240823,14,155,24,322.38,7737.12,Recue,0,0
938,ACH-70315,20240809,20240823,20240823,14,178,-6,116.97,-701.82,Recue,1,0
939,ACH-70315,20240809,20240823,20240823,14,49,36,30.58,1100.88,Recue,0,0
940,ACH-70316,20240820,20240903,20240903,14,38,120,313.36,37603.2,Recue,0,0
941,ACH-70316,20240820,20240903,20240903,14,127,12,170.72,2048.64,Recue,0,0
942,ACH-70316,20240820,20240903,20240903,14,139,120,198.93,23871.6,Recue,0,0
943,ACH-70316,20240820,20240903,20240903,14,169,24,276.47,6635.28,Recue,0,0
944,ACH-70317,20240907,20240921,20240923,14,181,96,305.97,29373.12,Recue,0,2
945,ACH-70317,20240907,20240921,20240923,14,175,12,94.86,1138.32,Recue,0,2
946,ACH-70317,20240907,20240921,20240923,14,129,48,45.49,2183.52,Recue,0,2
947,ACH-70317,20240907,20240921,20240923,14,182,48,56.87,2729.76,Recue,0,2
948,ACH-70318,20240923,20241007,20241007,14,139,12,198.93,2387.16,Recue,0,0
