vente_id,no_commande,date_commande_id,date_livraison_id,date_paiement_id,client_id,produit_id,entrepot_id,employe_id,quantite,prix_unitaire,remise_pct,cout_unitaire,montant_ht,cout_total,marge,canal_vente,delai_paiement_jours,delai_livraison_jours
7412,CMD-103189,20250519,20250525,20250710,85,63,2,29,12,298.57,18.9,247.24,3582.84,2966.88,615.96,Courriel,52,6
7413,CMD-102379,20250113,20250119,20250220,145,8,3,10,4,208.65,10.8,131.65,834.6,526.6,308.0,Téléphone,38,6
7414,CMD-104930,20251127,20251205,,73,92,2,13,1,239.17,15.3,168.72,239.17,168.72,70.45,Représentant,,8
7415,CMD-104452,20251009,20251018,20251208,34,133,1,15,4,87.44,13.8,62.95,349.76,251.8,97.96,Portail web,60,9
7416,CMD-103214,20250521,20250525,20250711,27,53,1,15,6,272.65,16.7,180.55,1635.9,1083.3,552.6,Portail web,51,4
7417,CMD-103585,20250704,20250709,20250831,139,106,1,19,3,487.26,8.2,340.08,1461.78,1020.24,441.54,Représentant,58,5
7418,CMD-102844,20250404,20250408,20250510,17,14,1,15,31,35.02,21.6,27.18,1085.62,842.58,243.04,Téléphone,36,4
7419,CMD-103743,20250801,20250803,,207,19,1,8,2,279.4,7.2,205.07,558.8,410.14,148.66,Représentant,,2
7420,CMD-103928,20250822,20250824,20250923,116,91,3,18,4,493.12,13.2,336.22,1972.48,1344.88,627.6,Courriel,32,2
7421,CMD-104326,20250929,20251001,20251109,67,39,1,39,6,189.88,4.1,122.17,1139.28,733.02,406.26,Représentant,41,2
7422,CMD-103437,20250617,20250626,20250806,145,43,1,10,24,445.27,15.6,300.28,10686.48,7206.72,3479.76,Représentant,50,9
7423,CMD-102575,20250224,20250226,20250401,76,21,1,24,8,353.29,2.9,205.78,2826.32,1646.24,1180.08,Représentant,36,2
7424,CMD-105079,20251223,20251230,,67,89,3,39,3,307.83,2.8,189.92,923.49,569.76,353.73,Téléphone,,7
7425,CMD-102539,20250217,20250223,20250322,212,108,2,8,4,240.18,12.1,169.96,960.72,679.84,280.88,Téléphone,33,6
7426,CMD-104434,20251008,20251017,20251210,202,136,3,24,12,196.2,5.5,112.45,2354.4,1349.4,1005.0,Courriel,63,9
7427,CMD-103711,20250728,20250804,20250928,145,131,2,10,4,58.54,12.7,37.08,234.16,148.32,85.84,Salon,62,7
7428,CMD-103073,20250505,20250510,20250617,107,96,1,24,4,281.4,5.0,205.7,1125.6,822.8,302.8,Représentant,43,5
7429,CMD-103264,20250527,20250603,20250707,21,10,3,19,4,150.45,7.7,88.91,601.8,355.64,246.16,Portail web,41,7
7430,CMD-102864,20250408,20250412,20250531,67,62,1,39,6,164.98,8.2,114.9,989.88,689.4,300.48,Représentant,53,4
7431,CMD-103929,20250822,20250825,20251003,85,108,2,29,18,211.59,22.5,169.96,3808.62,3059.28,749.34,Représentant,42,3
7432,CMD-104386,20251003,20251012,20251116,85,154,1,29,9,398.39,25.5,329.92,3585.51,2969.28,616.23,Représentant,44,9
7433,CMD-102674,20250312,20250319,20250503,211,179,1,39,3,375.86,12.9,231.35,1127.58,694.05,433.53,Téléphone,52,7
7434,CMD-104316,20250927,20251001,20251125,88,52,3,15,1,299.15,2.6,183.03,299.15,183.03,116.12,Portail web,59,4
7435,CMD-103236,20250523,20250528,20250715,140,62,3,19,24,168.2,6.4,135.59,4036.8,3254.16,782.64,Non renseigné,53,5
7436,CMD-105094,20251225,20260103,,89,135,2,10,21,59.93,18.3,40.73,1258.53,855.33,403.2,Représentant,,9
7437,CMD-103740,20250801,20250806,20250909,16,59,1,8,2,467.79,11.3,391.48,935.58,782.96,152.62,Téléphone,39,5
7438,CMD-103290,20250528,20250601,20250715,164,13,2,15,12,460.72,10.8,315.34,5528.64,3784.08,1744.56,Représentant,48,4
7439,CMD-103356,20250606,20250614,20250809,216,120,1,29,4,278.14,6.3,186.72,1112.56,746.88,365.68,Courriel,64,8
7440,CMD-104887,20251121,20251127,,167,74,1,15,9,144.12,25.8,130.44,1297.08,1173.96,123.12,Téléphone,,6
7441,CMD-102478,20250203,20250205,20250326,85,30,3,29,5,142.73,22.0,100.96,713.65,504.8,208.85,Téléphone,51,2
7442,CMD-103018,20250428,20250504,20250627,17,27,2,15,25,363.83,20.6,254.96,9095.75,6374.0,2721.75,Courriel,60,6
7443,CMD-104198,20250917,20250921,20251102,120,56,2,19,6,409.77,16.7,293.14,2458.62,1758.84,699.78,Représentant,46,4
7444,CMD-104992,20251209,20251214,,210,134,2,29,13,89.96,18.2,61.77,1169.48,803.01,366.47,Représentant,,5
7445,CMD-103692,20250723,20250801,20250901,13,176,1,39,8,610.49,3.2,328.78,4883.92,2630.24,2253.68,Téléphone,40,9
7446,CMD-104122,20250911,20250920,20251107,52,142,3,19,4,146.4,10.2,100.93,585.6,403.72,181.88,Téléphone,57,9
7447,CMD-104408,20251006,20251009,20251116,154,59,1,39,44,420.46,20.3,391.48,18500.24,17225.12,1275.12,Représentant,41,3
7448,CMD-103632,20250712,20250716,20250921,130,26,2,39,8,383.43,12.5,246.82,3067.44,1974.56,1092.88,Représentant,71,4
7449,CMD-104945,20251129,20251201,20251224,66,141,2,13,8,470.51,5.8,314.24,3764.08,2513.92,1250.16,Portail web,25,2
7450,CMD-104747,20251105,20251110,20251220,23,153,2,13,2,187.18,6.7,116.0,374.36,232.0,142.36,Représentant,45,5
7451,CMD-104376,20251002,20251004,,83,117,3,15,1,125.78,15.1,100.34,125.78,100.34,25.44,Téléphone,,2
7452,CMD-104507,20251014,20251019,20251129,34,80,2,15,6,292.64,11.5,208.57,1755.84,1251.42,504.42,Représentant,46,5
7453,CMD-102786,20250328,20250404,20250508,163,84,1,29,3,537.54,7.4,318.55,1612.62,955.65,656.97,Représentant,41,7
7454,CMD-104751,20251105,20251113,20251219,215,71,3,8,3,460.68,13.7,363.51,1382.04,1090.53,291.51,Téléphone,44,8
7455,CMD-102641,20250307,20250315,20250413,148,172,3,8,6,363.33,13.2,221.22,2179.98,1327.32,852.66,Représentant,37,8
7456,CMD-103977,20250828,20250905,20251020,4,5,1,8,8,284.42,13.0,208.35,2275.36,1666.8,608.56,Représentant,53,8
7457,CMD-104345,20250930,20251009,20251227,131,58,1,10,24,219.88,10.2,149.54,5277.12,3588.96,1688.16,Téléphone,88,9
7458,CMD-104158,20250915,20250917,20251108,200,96,1,29,12,276.1,6.8,205.7,3313.2,2468.4,844.8,Représentant,54,2
7459,CMD-103728,20250731,20250808,20250908,218,48,1,24,6,41.56,18.8,33.51,249.36,201.06,48.3,Portail web,39,8
7460,CMD-105046,20251218,20251227,,80,71,1,24,26,408.9,23.4,363.51,10631.4,9451.26,1180.14,Représentant,,9
7461,CMD-104859,20251119,20251122,,101,109,3,18,1,448.5,2.5,310.2,448.5,310.2,138.3,Portail web,,3
7462,CMD-102426,20250122,20250126,20250224,132,26,1,10,3,372.49,15.0,246.82,1117.47,740.46,377.01,Courriel,33,4
7463,CMD-103830,20250812,20250814,20250902,131,52,1,10,1,270.11,12.0,183.03,270.11,183.03,87.08,Portail web,21,2
7464,CMD-102756,20250325,20250330,20250427,130,8,2,39,6,202.06,13.6,131.65,1212.36,789.9,422.46,Téléphone,33,5
7465,CMD-102348,20250107,20250111,20250208,132,145,1,10,3,163.49,11.2,111.12,490.47,333.36,157.11,Représentant,32,4
7466,CMD-104547,20251016,20251023,20251215,209,177,2,10,24,339.39,16.7,215.66,8145.36,5175.84,2969.52,Représentant,60,7
7467,CMD-104165,20250915,20250917,20251109,37,41,1,29,6,224.04,11.6,163.24,1344.24,979.44,364.8,Téléphone,55,2
7468,CMD-103404,20250612,20250618,20250806,63,71,2,24,12,513.86,3.7,363.51,6166.32,4362.12,1804.2,Téléphone,55,6
7469,CMD-102388,20250115,20250123,20250307,103,128,3,24,6,126.9,12.4,78.87,761.4,473.22,288.18,Représentant,51,8
7470,CMD-103059,20250502,20250509,20250629,64,107,1,29,1,200.91,8.8,150.54,200.91,150.54,50.37,Portail web,58,7
7471,CMD-104575,20251020,20251028,20251217,181,146,1,13,3,290.59,22.6,225.52,871.77,676.56,195.21,Représentant,58,8
7472,CMD-102498,20250207,20250213,20250428,143,3,2,19,1,272.55,8.6,192.57,272.55,192.57,79.98,Portail web,80,6
7473,CMD-102373,20250110,20250114,20250317,6,41,1,13,4,214.89,15.2,163.24,859.56,652.96,206.6,Portail web,66,4
7474,CMD-103132,20250512,20250521,20250620,150,13,2,18,2,437.79,15.2,315.34,875.58,630.68,244.9,Représentant,39,9
7475,CMD-104427,20251008,20251016,20251202,200,87,3,29,4,354.17,8.2,215.66,1416.68,862.64,554.04,Représentant,55,8
7476,CMD-102765,20250326,20250331,20250528,17,30,2,15,13,137.17,25.1,100.96,1783.21,1312.48,470.73,Téléphone,63,5
7477,CMD-104968,20251203,20251211,,196,102,2,8,1,377.29,22.2,260.69,377.29,260.69,116.6,Téléphone,,8
7478,CMD-105054,20251219,20251223,,120,144,1,19,3,157.22,11.9,98.33,471.66,294.99,176.67,Représentant,,4
7479,CMD-104857,20251119,20251123,,196,133,1,8,5,81.96,19.2,62.95,409.8,314.75,95.05,Représentant,,4
7480,CMD-103278,20250528,20250605,20250709,154,124,2,39,12,203.03,20.4,153.77,2436.36,1845.24,591.12,Téléphone,42,8
7481,CMD-102561,20250220,20250224,20250428,17,140,1,15,8,48.44,23.8,41.26,387.52,330.08,57.44,Portail web,67,4
7482,CMD-102560,20250220,20250227,20250411,85,125,1,29,2,349.08,20.6,291.24,698.16,582.48,115.68,Représentant,50,7
7483,CMD-103614,20250709,20250711,20250822,203,53,1,19,43,257.06,21.4,180.55,11053.58,7763.65,3289.93,Téléphone,44,2
7484,CMD-102688,20250313,20250318,20250422,185,182,1,24,2,101.14,7.1,58.06,202.28,116.12,86.16,Représentant,40,5
7485,CMD-104050,20250904,20250907,20251011,40,42,1,39,81,351.1,20.4,267.02,28439.1,21628.62,6810.48,Portail web,37,3
7486,CMD-102832,20250403,20250406,20250604,203,41,2,19,52,191.99,24.3,163.24,9983.48,8488.48,1495.0,Courriel,62,3
7487,CMD-104872,20251120,20251125,,13,82,2,39,12,459.09,3.4,335.4,5509.08,4024.8,1484.28,Représentant,,5
7488,CMD-102663,20250311,20250319,20250419,210,43,2,29,6,418.09,20.8,300.28,2508.54,1801.68,706.86,Représentant,39,8
7489,CMD-104255,20250923,20250930,20251125,172,65,1,10,1,236.19,5.3,155.19,236.19,155.19,81.0,Portail web,63,7
7490,CMD-104878,20251120,20251122,,157,163,3,8,2,551.32,10.1,300.77,1102.64,601.54,501.1,Représentant,,2
7491,CMD-103898,20250819,20250824,20251010,197,21,1,24,6,341.51,6.1,242.82,2049.06,1456.92,592.14,Représentant,52,5
7492,CMD-103012,20250428,20250507,20250626,143,21,2,19,4,334.14,8.1,205.78,1336.56,823.12,513.44,Téléphone,59,9
7493,CMD-104154,20250915,20250918,20251111,25,115,3,15,3,66.47,11.0,47.23,199.41,141.69,57.72,Portail web,57,3
7494,CMD-103644,20250715,20250721,20250910,20,125,2,10,3,386.53,12.1,291.24,1159.59,873.72,285.87,Salon,57,6
7495,CMD-103085,20250506,20250514,20250725,41,39,2,39,6,172.0,13.1,122.17,1032.0,733.02,298.98,Portail web,80,8
7496,CMD-103610,20250709,20250712,20250825,60,117,3,29,12,137.63,7.1,100.34,1651.56,1204.08,447.48,Représentant,47,3
7497,CMD-105077,20251223,20251231,,196,182,2,8,9,86.47,20.6,58.06,778.23,522.54,255.69,Représentant,,8
7498,CMD-103617,20250709,20250718,20250803,12,103,3,39,4,200.69,11.9,154.84,802.76,619.36,183.4,Courriel,25,9
7499,CMD-104932,20251127,20251203,,93,84,3,24,4,558.93,3.7,375.89,2235.72,1503.56,732.16,Portail web,,6
7500,CMD-103917,20250820,20250828,20251012,125,47,1,8,6,100.5,5.7,71.53,603.0,429.18,173.82,Téléphone,53,8
7501,CMD-104182,20250917,20250926,20251101,218,51,1,24,63,101.42,21.8,79.76,6389.46,5024.88,1364.58,Représentant,45,9
7502,CMD-104820,20251114,20251119,,99,168,2,15,12,301.93,24.5,229.43,3623.16,2753.16,870.0,Représentant,,5
7503,CMD-102977,20250423,20250429,20250613,14,147,1,19,3,525.27,12.2,346.92,1575.81,1040.76,535.05,Portail web,51,6
7504,CMD-104324,20250929,20251001,20251115,24,61,2,24,4,111.97,5.2,76.81,447.88,307.24,140.64,Téléphone,47,2
7505,CMD-104938,20251128,20251130,,215,70,1,8,3,67.57,11.3,48.05,202.71,144.15,58.56,Représentant,,2
7506,CMD-104752,20251105,20251114,,127,91,1,13,8,494.39,13.0,336.22,3955.12,2689.76,1265.36,Téléphone,,9
7507,CMD-103781,20250807,20250816,20251012,127,50,1,13,3,429.77,14.7,297.82,1289.31,893.46,395.85,Téléphone,66,9
7508,CMD-104412,20251007,20251013,20251204,23,69,2,13,4,372.01,6.7,239.15,1488.04,956.6,531.44,Courriel,58,6
7509,CMD-103448,20250618,20250627,20250717,16,29,3,8,2,339.93,13.3,243.45,679.86,486.9,192.96,Portail web,29,9
7510,CMD-103037,20250430,20250509,20250613,194,55,3,8,7,249.53,24.0,213.75,1746.71,1496.25,250.46,Représentant,44,9
7511,CMD-105085,20251224,20260102,,118,92,2,24,6,243.81,13.6,168.72,1462.86,1012.32,450.54,Portail web,,9
7512,CMD-103052,20250501,20250508,20250707,141,35,3,39,1,44.85,7.3,30.63,44.85,30.63,14.22,Représentant,67,7
7513,CMD-103392,20250612,20250616,20250730,181,105,1,13,33,203.35,21.5,169.61,6710.55,5597.13,1113.42,Portail web,48,4
7514,CMD-103192,20250519,20250522,20250715,70,123,1,19,3,209.25,3.8,132.28,627.75,396.84,230.91,Courriel,57,3
7515,CMD-102600,20250303,20250310,20250425,39,83,2,15,2,268.66,12.5,160.44,537.32,320.88,216.44,Représentant,53,7
7516,CMD-103270,20250527,20250605,20250712,40,146,2,39,2,299.59,20.2,225.52,599.18,451.04,148.14,Représentant,46,9
7517,CMD-104957,20251201,20251203,,158,74,1,39,4,164.81,15.1,130.44,659.24,521.76,137.48,Représentant,,2
7518,CMD-103138,20250512,20250514,20250622,95,48,1,15,6,49.06,4.2,33.51,294.36,201.06,93.3,Courriel,41,2
7519,CMD-102913,20250415,20250419,20250609,88,42,1,15,12,430.58,2.4,267.02,5166.96,3204.24,1962.72,Portail web,55,4
7520,CMD-103943,20250825,20250901,20251019,189,13,1,19,3,454.11,12.0,315.34,1362.33,946.02,416.31,Représentant,55,7
7521,CMD-104533,20251016,20251020,20251207,90,93,2,24,1,188.14,15.9,159.25,188.14,159.25,28.89,Représentant,52,4
7522,CMD-103872,20250816,20250820,20251027,3,12,2,15,8,103.77,14.7,69.62,830.16,556.96,273.2,Téléphone,72,4
7523,CMD-103871,20250816,20250820,20250927,61,40,1,18,3,429.69,2.5,274.41,1289.07,823.23,465.84,Portail web,42,4
7524,CMD-104160,20250915,20250919,20251108,90,98,2,24,6,369.86,16.1,309.76,2219.16,1858.56,360.6,Téléphone,54,4
7525,CMD-103375,20250610,20250614,20250721,99,14,1,15,17,34.95,21.8,27.18,594.15,462.06,132.09,Téléphone,41,4
7526,CMD-103828,20250812,20250815,20251021,167,94,1,15,19,154.42,24.3,124.3,2933.98,2361.7,572.28,Représentant,70,3
7527,CMD-104052,20250904,20250911,20251028,192,62,2,19,2,151.72,15.6,135.59,303.44,271.18,32.26,Portail web,54,7
7528,CMD-104285,20250925,20251002,20251111,133,56,1,18,12,424.66,13.7,293.14,5095.92,3517.68,1578.24,Portail web,47,7
7529,CMD-104785,20251110,20251119,,168,169,2,19,6,485.41,15.8,282.28,2912.46,1693.68,1218.78,Téléphone,,9
7530,CMD-103611,20250709,20250715,20250810,196,38,2,8,4,446.65,19.1,319.94,1786.6,1279.76,506.84,Représentant,32,6
7531,CMD-104928,20251127,20251201,,200,128,2,29,8,137.19,5.3,78.87,1097.52,630.96,466.56,Portail web,,4
7532,CMD-103266,20250527,20250530,20250725,187,63,2,8,8,325.3,11.7,247.24,2602.4,1977.92,624.48,Portail web,59,3
7533,CMD-104687,20251030,20251108,20251229,106,65,1,24,6,242.09,2.9,155.19,1452.54,931.14,521.4,Représentant,60,9
7534,CMD-105107,20251227,20260101,,56,139,1,15,6,320.39,10.7,203.11,1922.34,1218.66,703.68,Représentant,,5
7535,CMD-102696,20250314,20250323,20250507,154,48,1,39,2,40.81,20.3,33.51,81.62,67.02,14.6,Téléphone,54,9
7536,CMD-103147,20250513,20250518,20250717,218,72,1,24,19,318.11,19.6,236.88,6044.09,4500.72,1543.37,Représentant,65,5
7537,CMD-103567,20250702,20250704,20250831,53,15,1,8,1,453.63,14.6,325.38,453.63,325.38,128.25,Représentant,60,2
7538,CMD-103038,20250430,20250508,20250624,129,62,2,18,4,153.1,14.8,114.9,612.4,459.6,152.8,Téléphone,55,8
7539,CMD-102475,20250203,20250210,20250330,16,19,3,8,3,256.01,15.0,173.78,768.03,521.34,246.69,Représentant,55,7
7540,CMD-103989,20250829,20250901,20251012,41,22,2,39,4,382.43,15.8,298.47,1529.72,1193.88,335.84,Représentant,44,3
7541,CMD-103227,20250522,20250529,20250618,157,64,3,8,2,112.62,10.1,70.89,225.24,141.78,83.46,Représentant,27,7
7542,CMD-104930,20251127,20251205,,73,178,2,13,3,173.98,15.3,119.43,521.94,358.29,163.65,Téléphone,,8
7543,CMD-103477,20250623,20250626,20250809,214,53,1,8,25,249.84,23.6,180.55,6246.0,4513.75,1732.25,Représentant,47,3
7544,CMD-102643,20250308,20250315,20250418,49,20,2,24,12,48.23,16.1,33.12,578.76,397.44,181.32,Téléphone,41,7
7545,CMD-102476,20250203,20250210,20250318,47,180,2,29,6,169.32,10.6,95.3,1015.92,571.8,444.12,Représentant,43,7
7546,CMD-103686,20250722,20250724,20250916,184,36,3,8,24,216.09,15.8,191.63,5186.16,4599.12,587.04,Téléphone,56,2
7547,CMD-102537,20250217,20250223,20250408,8,138,1,8,2,124.55,15.4,88.19,249.1,176.38,72.72,Portail web,50,6
7548,CMD-104233,20250920,20250927,20251106,75,35,2,15,4,47.22,2.4,30.63,188.88,122.52,66.36,Portail web,47,7
7549,CMD-104540,20251016,20251021,20251121,50,77,2,29,2,285.61,16.5,171.09,571.22,342.18,229.04,Téléphone,36,5
7550,CMD-104658,20251028,20251106,20251208,57,94,2,39,6,178.91,12.2,124.3,1073.46,745.8,327.66,Représentant,41,9
7551,CMD-104910,20251126,20251203,,30,2,1,29,2,444.26,5.2,298.72,888.52,597.44,291.08,Portail web,,7
7552,CMD-102344,20250106,20250113,20250216,190,179,2,18,3,394.17,8.7,231.35,1182.51,694.05,488.46,Représentant,41,7
7553,CMD-104786,20251111,20251113,20251206,130,135,2,39,2,61.09,16.7,40.73,122.18,81.46,40.72,Représentant,25,2
7554,CMD-103153,20250514,20250522,20250716,136,126,2,18,6,175.45,13.3,133.03,1052.7,798.18,254.52,Courriel,63,8
7555,CMD-103850,20250814,20250819,20251017,138,45,3,24,6,123.83,5.5,78.37,742.98,470.22,272.76,Téléphone,64,5
7556,CMD-104747,20251105,20251110,20251220,23,100,2,13,4,500.56,6.7,369.19,2002.24,1476.76,525.48,Portail web,45,5
7557,CMD-103189,20250519,20250525,20250710,85,124,2,29,15,206.67,18.9,153.77,3100.05,2306.55,793.5,Représentant,52,6
7558,CMD-103478,20250623,20250629,20250730,78,167,2,24,8,352.17,5.1,209.73,2817.36,1677.84,1139.52,Portail web,37,6
7559,CMD-102346,20250106,20250109,20250220,203,69,2,19,49,297.13,25.5,202.67,14559.37,9930.83,4628.54,Courriel,45,3
7560,CMD-103863,20250815,20250818,20251013,67,59,1,39,4,497.14,5.7,391.48,1988.56,1565.92,422.64,Représentant,59,3
7561,CMD-103921,20250821,20250828,20251007,211,10,2,39,2,135.93,16.6,88.91,271.86,177.82,94.04,Portail web,47,7
7562,CMD-103171,20250516,20250525,20250708,144,101,1,15,2,102.44,5.6,75.83,204.88,151.66,53.22,Portail web,53,9
7563,CMD-103823,20250812,20250821,20250926,220,17,1,19,3,474.33,15.9,313.71,1422.99,941.13,481.86,Téléphone,45,9
7564,CMD-103905,20250820,20250826,,89,45,2,10,6,101.49,22.6,78.37,608.94,470.22,138.72,Représentant,,6
7565,CMD-103286,20250528,20250530,20250702,38,107,2,8,6,188.07,14.6,150.54,1128.42,903.24,225.18,Représentant,35,2
7566,CMD-104205,20250918,20250926,,100,67,3,29,1,35.99,13.5,28.64,35.99,28.64,7.35,Courriel,,8
7567,CMD-103478,20250623,20250629,20250730,78,124,2,24,24,241.89,5.1,153.77,5805.36,3690.48,2114.88,Téléphone,37,6
7568,CMD-102613,20250304,20250310,20250509,124,38,3,8,8,537.09,2.7,319.94,4296.72,2559.52,1737.2,Téléphone,66,6
7569,CMD-104246,20250922,20250928,20251030,1,175,2,13,3,143.29,15.6,96.85,429.87,290.55,139.32,Courriel,38,6
7570,CMD-104290,20250925,20251003,20251204,69,59,2,39,3,445.73,15.5,391.48,1337.19,1174.44,162.75,Portail web,70,8
7571,CMD-103787,20250807,20250813,20251002,162,6,2,19,4,320.67,4.2,182.47,1282.68,729.88,552.8,Téléphone,56,6
7572,CMD-103352,20250605,20250611,20250807,204,103,3,13,8,191.21,16.1,154.84,1529.68,1238.72,290.96,Représentant,63,6
7573,CMD-102538,20250217,20250219,20250324,4,149,2,8,4,152.25,16.9,111.14,609.0,444.56,164.44,Représentant,35,2
7574,CMD-104177,20250916,20250920,20251024,60,141,1,29,8,467.6,6.3,314.24,3740.8,2513.92,1226.88,Téléphone,38,4
7575,CMD-105081,20251223,20251226,,57,144,3,39,6,154.62,13.4,98.33,927.72,589.98,337.74,Représentant,,3
7576,CMD-102450,20250128,20250130,20250307,37,25,1,29,12,203.59,12.9,149.35,2443.08,1792.2,650.88,Portail web,38,2
7577,CMD-104331,20250929,20251001,20251102,86,181,3,13,8,577.71,7.5,312.4,4621.68,2499.2,2122.48,Représentant,34,2
7578,CMD-102960,20250421,20250427,20250613,99,101,2,15,15,86.64,20.1,64.26,1299.6,963.9,335.7,Représentant,53,6
7579,CMD-103892,20250819,20250822,20250926,20,20,1,10,6,48.46,15.7,33.12,290.76,198.72,92.04,Téléphone,38,3
7580,CMD-104907,20251125,20251128,,36,72,1,8,4,339.87,14.1,236.88,1359.48,947.52,411.96,Représentant,,3
7581,CMD-104097,20250909,20250917,20251122,44,157,2,39,6,46.89,10.4,25.21,281.34,151.26,130.08,Représentant,74,8
7582,CMD-102457,20250129,20250131,20250416,178,173,2,24,4,334.39,16.1,212.35,1337.56,849.4,488.16,Représentant,77,2
7583,CMD-104623,20251024,20251031,,192,142,1,19,6,140.73,13.7,100.93,844.38,605.58,238.8,Portail web,,7
7584,CMD-104372,20251002,20251004,,13,95,2,39,6,98.79,4.7,64.62,592.74,387.72,205.02,Représentant,,2
7585,CMD-102433,20250123,20250126,20250313,164,141,1,15,3,421.73,15.5,314.24,1265.19,942.72,322.47,Représentant,49,3
7586,CMD-104489,20251013,20251016,20251208,143,78,1,19,12,363.52,5.2,238.11,4362.24,2857.32,1504.92,Salon,56,3
7587,CMD-104710,20251031,20251103,20251129,181,79,3,13,9,214.28,18.7,147.87,1928.52,1330.83,597.69,Portail web,29,3
7588,CMD-102892,20250411,20250420,20250603,121,159,1,15,4,277.36,4.0,169.65,1109.44,678.6,430.84,Courriel,53,9
7589,CMD-102820,20250402,20250410,20250516,129,40,3,18,4,392.06,11.0,274.41,1568.24,1097.64,470.6,Représentant,44,8
7590,CMD-103400,20250612,20250620,20250719,27,115,1,15,24,64.24,14.0,47.23,1541.76,1133.52,408.24,Représentant,37,8
7591,CMD-103818,20250811,20250820,20250924,75,9,3,15,6,102.47,2.6,67.67,614.82,406.02,208.8,Portail web,44,9
7592,CMD-102366,20250109,20250112,20250214,44,153,3,39,4,167.22,16.7,116.0,668.88,464.0,204.88,Représentant,36,3
7593,CMD-102457,20250129,20250131,20250416,178,58,2,24,12,205.35,16.1,149.54,2464.2,1794.48,669.72,Portail web,77,2
7594,CMD-103158,20250514,20250516,,17,30,1,15,10,137.57,24.8,119.13,1375.7,1191.3,184.4,Représentant,,2
7595,CMD-104229,20250919,20250923,20251114,23,97,2,13,3,356.53,3.1,253.06,1069.59,759.18,310.41,Portail web,56,4
7596,CMD-102938,20250417,20250426,20250605,25,101,2,15,2,93.47,13.8,64.26,186.94,128.52,58.42,Représentant,49,9
7597,CMD-103941,20250825,20250903,20251022,125,134,3,8,2,103.53,5.8,61.77,207.06,123.54,83.52,Courriel,58,9
7598,CMD-104061,20250905,20250911,20251121,32,167,1,39,12,345.41,6.9,209.73,4144.92,2516.76,1628.16,Portail web,77,6
7599,CMD-103204,20250520,20250529,,157,35,2,8,8,42.77,11.6,30.63,342.16,245.04,97.12,Représentant,,9
7600,CMD-103592,20250707,20250716,20250805,79,107,3,29,12,205.01,6.9,150.54,2460.12,1806.48,653.64,Représentant,29,9
7601,CMD-102339,20250103,20250108,20250220,130,148,1,39,12,384.8,16.3,302.28,4617.6,3627.36,990.24,Salon,48,5
7602,CMD-104253,20250923,20251002,20251127,194,55,3,8,5,244.22,25.6,213.75,1221.1,1068.75,152.35,Représentant,65,9
7603,CMD-102624,20250305,20250310,20250423,79,180,2,29,1,176.54,6.8,95.3,176.54,95.3,81.24,Représentant,49,5
7604,CMD-102801,20250331,20250405,20250505,17,81,2,15,14,471.0,20.6,309.18,6594.0,4328.52,2265.48,Téléphone,35,5
7605,CMD-104428,20251008,20251010,20251106,117,108,1,18,2,244.49,10.5,169.96,488.98,339.92,149.06,Représentant,29,2
7606,CMD-104264,20250923,20250925,20251118,89,49,1,10,28,41.66,23.7,31.22,1166.48,874.16,292.32,Portail web,56,2
7607,CMD-102390,20250115,20250120,20250305,41,164,1,39,3,172.21,11.7,100.45,516.63,301.35,215.28,Téléphone,49,5
7608,CMD-104836,20251118,20251126,,92,92,2,39,10,221.92,21.4,168.72,2219.2,1687.2,532.0,Représentant,,8
7609,CMD-103487,20250623,20250629,20250819,154,170,1,39,9,26.88,23.5,16.95,241.92,152.55,89.37,Représentant,57,6
7610,CMD-104965,20251203,20251205,,46,92,3,8,3,250.71,11.2,168.72,752.13,506.16,245.97,Téléphone,,2
7611,CMD-102531,20250214,20250218,20250413,195,62,1,24,2,160.49,10.7,114.9,320.98,229.8,91.18,Téléphone,58,4
7612,CMD-104963,20251202,20251210,,214,131,3,8,16,52.2,22.1,37.08,835.2,593.28,241.92,Représentant,,8
7613,CMD-103105,20250508,20250514,20250614,102,52,1,29,1,289.71,5.6,183.03,289.71,183.03,106.68,Téléphone,37,6
7614,CMD-102455,20250129,20250207,20250321,119,22,1,24,6,395.95,12.9,252.94,2375.7,1517.64,858.06,Représentant,51,9
7615,CMD-102510,20250211,20250216,20250407,194,87,1,8,4,303.83,21.2,215.66,1215.32,862.64,352.68,Représentant,55,5
7616,CMD-102460,20250130,20250205,20250326,154,77,3,39,7,260.84,23.7,171.09,1825.88,1197.63,628.25,Portail web,55,6
7617,CMD-104033,20250903,20250905,20251106,199,59,1,19,3,442.96,16.0,391.48,1328.88,1174.44,154.44,Téléphone,64,2
7618,CMD-104920,20251127,20251205,,49,165,2,24,24,160.22,12.9,107.92,3845.28,2590.08,1255.2,Courriel,,8
7619,CMD-102961,20250421,20250429,20250612,167,157,2,15,22,38.98,25.5,25.21,857.56,554.62,302.94,Téléphone,52,8
7620,CMD-103358,20250606,20250612,20250816,131,36,1,10,12,213.48,16.9,191.63,2561.76,2299.56,262.2,Portail web,71,6
7621,CMD-104262,20250923,20251001,20251119,133,98,2,18,4,381.54,13.5,309.76,1526.16,1239.04,287.12,Téléphone,57,8
7622,CMD-104501,20251014,20251022,20251204,17,82,2,15,15,379.37,20.2,335.4,5690.55,5031.0,659.55,Portail web,51,8
